frame.time_epoch,ip.dst
1751014345.140138000,
1751014345.140140000,
1751014345.140141000,
1751014345.140142000,
1751014345.140234000,
1751014345.142427000,
1751014345.142428000,
1751014345.142430000,
1751014345.142431000,
1751014345.142433000,
1751014345.142434000,
1751014345.143052000,
1751014345.143054000,
1751014345.143352000,
1751014345.143353000,
1751014345.143413000,
1751014345.144428000,
1751014345.144429000,
1751014345.144430000,
1751014345.144432000,
1751014345.145984000,
1751014345.161414000,
1751014345.161751000,
1751014345.162361000,
1751014345.166149000,
1751014345.166151000,
1751014345.166153000,
1751014345.166154000,
1751014345.167421000,
1751014345.168606000,
1751014345.168609000,
1751014345.168747000,
1751014345.169818000,
1751014345.169819000,
1751014345.169820000,
1751014345.169821000,
1751014345.169822000,
1751014345.169823000,
1751014345.169898000,
1751014345.169913000,
1751014345.169914000,
1751014345.174647000,
1751014345.182851000,
1751014345.194809000,
1751014345.194819000,
1751014345.194821000,
1751014345.194823000,
1751014345.195345000,
1751014345.195346000,
1751014345.195348000,
1751014345.195348000,
1751014345.195746000,
1751014345.195747000,
1751014345.195822000,
1751014345.197825000,
1751014345.197826000,
1751014345.199014000,
1751014345.199015000,
1751014345.199016000,
1751014345.199017000,
1751014345.199843000,
1751014345.199845000,
1751014345.199846000,
1751014345.199848000,
1751014345.199949000,
1751014345.200720000,
1751014345.201351000,
1751014345.201352000,
1751014345.201353000,
1751014345.201354000,
1751014345.202507000,
1751014345.202509000,
1751014345.202510000,
1751014345.202511000,
1751014345.203264000,
1751014345.203265000,
1751014345.203322000,
1751014345.204676000,
1751014345.204677000,
1751014345.204678000,
1751014345.204679000,
1751014345.210546000,
1751014345.210592000,
1751014345.210619000,
1751014345.217541000,
1751014345.217820000,
1751014345.217821000,
1751014345.217916000,
1751014345.219784000,
1751014345.221244000,
1751014345.221287000,
1751014345.221289000,
1751014345.221291000,
1751014345.221293000,
1751014345.222936000,
1751014345.222938000,
1751014345.223127000,
1751014345.223598000,
1751014345.223600000,
1751014345.224165000,
1751014345.224225000,
1751014345.224783000,
1751014345.231834000,
1751014345.231836000,
1751014345.241837000,
1751014345.249994000,
1751014345.255479000,
1751014345.266253000,
1751014345.273452000,
1751014345.278914000,
1751014345.289031000,
1751014345.291063000,
1751014345.291065000,
1751014345.291066000,
1751014345.291390000,
1751014345.291414000,
1751014345.291485000,
1751014345.291486000,
1751014345.292934000,
1751014345.293088000,
1751014345.296073000,
1751014345.296075000,
1751014345.296212000,
1751014345.296431000,
1751014345.296432000,
1751014345.297885000,
1751014345.297886000,
1751014345.297887000,
1751014345.297888000,
1751014345.297889000,
1751014345.297890000,
1751014345.297891000,
1751014345.297892000,
1751014345.297892000,
1751014345.297894000,
1751014345.297895000,
1751014345.297896000,
1751014345.297897000,
1751014345.297897000,
1751014345.297899000,
1751014345.297899000,
1751014345.297900000,
1751014345.298043000,
1751014345.298085000,
1751014345.303152000,
1751014345.316274000,
1751014345.379417000,
1751014345.790807000,162.159.200.1
1751014345.800162000,172.16.10.60
1751014346.344985000,
1751014346.345014000,
1751014346.345016000,
1751014346.353701000,
1751014346.355651000,
1751014346.356688000,
1751014346.356690000,
1751014346.356691000,
1751014346.356693000,
1751014346.356695000,
1751014346.356696000,
1751014346.356697000,
1751014346.356699000,
1751014346.358435000,
1751014346.358866000,
1751014346.358868000,
1751014346.360264000,
1751014346.360266000,
1751014346.360269000,
1751014346.360272000,
1751014346.360275000,
1751014346.360278000,
1751014346.360281000,
1751014346.360284000,
1751014346.360287000,
1751014346.360289000,
1751014346.360436000,
1751014346.361852000,
1751014346.361983000,
1751014346.363259000,
1751014346.363262000,
1751014346.363265000,
1751014346.363267000,
1751014346.363270000,
1751014346.363273000,
1751014346.363276000,
1751014346.363279000,
1751014346.363283000,
1751014346.363286000,
1751014346.363289000,
1751014346.363463000,
1751014346.364160000,
1751014346.364177000,
1751014346.364180000,
1751014346.364182000,
1751014346.364185000,
1751014346.364207000,
1751014346.364209000,
1751014346.364392000,
1751014346.365258000,
1751014346.367937000,
1751014346.367939000,
1751014346.367940000,
1751014346.367941000,
1751014346.367942000,
1751014346.367943000,
1751014346.367944000,
1751014346.367946000,
1751014346.367947000,
1751014346.367948000,
1751014346.367949000,
1751014346.367950000,
1751014346.368104000,
1751014346.369907000,
1751014346.370497000,
1751014346.370499000,
1751014346.370501000,
1751014346.370502000,
1751014346.370504000,
1751014346.370505000,
1751014346.370507000,
1751014346.370509000,
1751014346.370510000,
1751014346.370511000,
1751014346.370513000,
1751014346.370515000,
1751014346.370711000,
1751014346.372464000,
1751014346.372467000,
1751014346.372470000,
1751014346.372473000,
1751014346.372476000,
1751014346.372490000,
1751014346.372638000,
1751014346.372639000,
1751014346.372641000,
1751014346.373699000,
1751014346.373702000,
1751014346.373833000,
1751014346.375241000,
1751014346.375244000,
1751014346.375247000,
1751014346.375249000,
1751014346.375252000,
1751014346.375255000,
1751014346.375258000,
1751014346.375260000,
1751014346.375262000,
1751014346.375265000,
1751014346.375439000,
1751014346.376920000,
1751014346.378401000,
1751014346.378403000,
1751014346.378405000,
1751014346.378406000,
1751014346.378408000,
1751014346.378409000,
1751014346.378411000,
1751014346.378412000,
1751014346.378414000,
1751014346.378415000,
1751014346.378416000,
1751014346.378541000,
1751014346.378593000,
1751014346.378946000,
1751014346.378948000,
1751014346.378949000,
1751014346.378951000,
1751014346.380780000,
1751014346.382829000,
1751014346.382833000,
1751014346.382835000,
1751014346.382903000,
1751014346.382906000,
1751014346.382909000,
1751014346.383225000,
1751014346.383226000,
1751014346.384398000,
1751014346.384399000,
1751014346.384401000,
1751014346.384402000,
1751014346.384404000,
1751014346.384405000,
1751014346.384407000,
1751014346.384408000,
1751014346.384410000,
1751014346.384411000,
1751014346.384412000,
1751014346.384414000,
1751014346.384522000,
1751014346.384585000,
1751014346.384622000,
1751014346.386599000,
1751014346.386601000,
1751014346.386602000,
1751014346.386604000,
1751014346.386605000,
1751014346.386606000,
1751014346.386607000,
1751014346.386609000,
1751014346.387695000,
1751014346.387697000,
1751014346.387699000,
1751014346.387700000,
1751014346.387702000,
1751014346.387809000,
1751014346.387811000,
1751014346.387813000,
1751014346.387825000,
1751014346.389613000,
1751014346.391385000,
1751014346.391387000,
1751014346.391390000,
1751014346.391393000,
1751014346.391395000,
1751014346.391398000,
1751014346.391400000,
1751014346.391403000,
1751014346.391406000,
1751014346.391409000,
1751014346.391411000,
1751014346.391413000,
1751014346.391596000,
1751014346.393222000,
1751014346.393223000,
1751014346.393225000,
1751014346.393226000,
1751014346.393228000,
1751014346.393229000,
1751014346.393231000,
1751014346.393232000,
1751014346.393361000,
1751014346.395136000,
1751014346.396271000,
1751014346.396273000,
1751014346.396277000,
1751014346.396278000,
1751014346.396280000,
1751014346.396281000,
1751014346.396283000,
1751014346.396284000,
1751014346.396286000,
1751014346.396288000,
1751014346.396289000,
1751014346.396291000,
1751014346.396493000,
1751014346.396856000,
1751014346.396858000,
1751014346.398240000,
1751014346.398242000,
1751014346.398244000,
1751014346.398246000,
1751014346.398247000,
1751014346.398249000,
1751014346.398270000,
1751014346.400108000,
1751014346.401428000,
1751014346.401429000,
1751014346.401431000,
1751014346.401432000,
1751014346.401433000,
1751014346.401434000,
1751014346.401436000,
1751014346.401437000,
1751014346.401438000,
1751014346.401439000,
1751014346.401441000,
1751014346.401441000,
1751014346.401443000,
1751014346.401444000,
1751014346.401445000,
1751014346.401447000,
1751014346.401586000,
1751014346.402870000,
1751014346.402871000,
1751014346.403000000,
1751014346.404219000,
1751014346.404221000,
1751014346.404223000,
1751014346.404224000,
1751014346.404226000,
1751014346.404228000,
1751014346.406090000,
1751014346.407688000,
1751014346.407691000,
1751014346.407694000,
1751014346.407697000,
1751014346.407699000,
1751014346.407703000,
1751014346.407706000,
1751014346.407709000,
1751014346.407717000,
1751014346.407719000,
1751014346.407722000,
1751014346.407725000,
1751014346.407833000,
1751014346.407836000,
1751014346.407927000,
1751014346.409271000,
1751014346.409272000,
1751014346.409274000,
1751014346.409275000,
1751014346.409277000,
1751014346.409278000,
1751014346.409397000,
1751014346.410611000,
1751014346.410612000,
1751014346.410614000,
1751014346.410615000,
1751014346.411145000,
1751014346.411290000,
1751014346.411291000,
1751014346.411293000,
1751014346.411295000,
1751014346.412554000,
1751014346.412556000,
1751014346.412558000,
1751014346.412560000,
1751014346.412749000,
1751014346.414578000,
1751014346.414580000,
1751014346.414582000,
1751014346.414584000,
1751014346.415221000,
1751014346.415223000,
1751014346.415224000,
1751014346.415226000,
1751014346.416031000,
1751014346.416034000,
1751014346.416036000,
1751014346.416038000,
1751014346.416040000,
1751014346.416043000,
1751014346.416046000,
1751014346.416048000,
1751014346.416178000,
1751014346.417375000,
1751014346.417377000,
1751014346.417933000,
1751014346.419010000,
1751014346.419011000,
1751014346.419013000,
1751014346.419015000,
1751014346.419017000,
1751014346.419018000,
1751014346.419021000,
1751014346.419022000,
1751014346.419024000,
1751014346.419025000,
1751014346.419027000,
1751014346.419028000,
1751014346.419030000,
1751014346.419135000,
1751014346.419193000,
1751014346.420968000,
1751014346.421326000,
1751014346.421328000,
1751014346.422610000,
1751014346.422613000,
1751014346.422615000,
1751014346.422617000,
1751014346.422619000,
1751014346.422622000,
1751014346.422764000,
1751014346.423802000,
1751014346.423803000,
1751014346.423805000,
1751014346.423807000,
1751014346.423809000,
1751014346.423810000,
1751014346.423812000,
1751014346.423813000,
1751014346.425686000,
1751014346.427656000,
1751014346.427658000,
1751014346.427662000,
1751014346.427665000,
1751014346.427667000,
1751014346.427670000,
1751014346.427673000,
1751014346.427676000,
1751014346.427680000,
1751014346.427683000,
1751014346.427689000,
1751014346.427691000,
1751014346.427872000,
1751014346.427947000,
1751014346.427949000,
1751014346.429135000,
1751014346.429137000,
1751014346.429141000,
1751014346.429143000,
1751014346.429146000,
1751014346.429149000,
1751014346.429269000,
1751014346.430988000,
1751014346.431145000,
1751014346.431147000,
1751014346.431149000,
1751014346.431151000,
1751014346.431152000,
1751014346.431154000,
1751014346.431155000,
1751014346.431157000,
1751014346.432739000,
1751014346.432741000,
1751014346.432809000,
1751014346.434139000,
1751014346.434141000,
1751014346.434142000,
1751014346.434143000,
1751014346.434144000,
1751014346.434145000,
1751014346.434147000,
1751014346.434148000,
1751014346.434150000,
1751014346.434151000,
1751014346.434226000,
1751014346.434502000,
1751014346.434503000,
1751014346.434504000,
1751014346.434505000,
1751014346.434568000,
1751014346.435942000,
1751014346.435943000,
1751014346.435944000,
1751014346.435945000,
1751014346.436058000,
1751014346.436660000,
1751014346.436661000,
1751014346.437769000,
1751014346.437789000,
1751014346.437790000,
1751014346.437792000,
1751014346.437793000,
1751014346.437795000,
1751014346.437797000,
1751014346.439603000,
1751014346.439636000,
1751014346.439638000,
1751014346.439640000,
1751014346.439642000,
1751014346.439646000,
1751014346.439648000,
1751014346.439650000,
1751014346.439652000,
1751014346.441207000,
1751014346.441750000,
1751014346.441752000,
1751014346.442872000,
1751014346.442874000,
1751014346.442875000,
1751014346.442877000,
1751014346.442878000,
1751014346.442880000,
1751014346.443507000,
1751014346.445146000,
1751014346.445147000,
1751014346.445149000,
1751014346.445150000,
1751014346.445152000,
1751014346.445154000,
1751014346.445155000,
1751014346.445157000,
1751014346.445159000,
1751014346.445161000,
1751014346.445162000,
1751014346.445163000,
1751014346.445345000,
1751014346.447074000,
1751014346.447617000,
1751014346.447619000,
1751014346.447621000,
1751014346.448797000,
1751014346.448800000,
1751014346.448802000,
1751014346.448804000,
1751014346.448806000,
1751014346.448809000,
1751014346.448812000,
1751014346.448816000,
1751014346.448819000,
1751014346.448822000,
1751014346.448825000,
1751014346.448828000,
1751014346.448830000,
1751014346.449012000,
1751014346.449928000,
1751014346.449931000,
1751014346.450709000,
1751014346.451282000,
1751014346.451285000,
1751014346.451288000,
1751014346.451291000,
1751014346.451293000,
1751014346.451295000,
1751014346.451298000,
1751014346.451300000,
1751014346.451302000,
1751014346.451304000,
1751014346.451504000,
1751014346.452796000,
1751014346.452807000,
1751014346.453931000,
1751014346.453933000,
1751014346.453935000,
1751014346.453936000,
1751014346.453938000,
1751014346.453940000,
1751014346.454568000,
1751014346.456257000,
1751014346.456258000,
1751014346.456260000,
1751014346.456262000,
1751014346.456263000,
1751014346.456265000,
1751014346.456266000,
1751014346.456268000,
1751014346.456269000,
1751014346.456271000,
1751014346.456272000,
1751014346.456274000,
1751014346.456450000,
1751014346.457661000,
1751014346.457839000,
1751014346.459057000,
1751014346.459058000,
1751014346.459060000,
1751014346.459061000,
1751014346.459063000,
1751014346.459065000,
1751014346.459066000,
1751014346.459959000,
1751014346.459960000,
1751014346.460846000,
1751014346.461477000,
1751014346.461479000,
1751014346.461480000,
1751014346.461482000,
1751014346.461484000,
1751014346.461485000,
1751014346.461487000,
1751014346.461488000,
1751014346.461490000,
1751014346.461491000,
1751014346.461645000,
1751014346.464012000,
1751014346.464014000,
1751014346.464016000,
1751014346.464018000,
1751014346.465171000,
1751014346.465173000,
1751014346.465174000,
1751014346.465176000,
1751014346.465177000,
1751014346.465179000,
1751014346.465180000,
1751014346.465182000,
1751014346.465328000,
1751014346.466978000,
1751014346.466979000,
1751014346.466981000,
1751014346.466983000,
1751014346.466985000,
1751014346.466986000,
1751014346.466988000,
1751014346.466990000,
1751014346.467052000,
1751014346.467738000,
1751014346.468752000,
1751014346.468900000,
1751014346.468901000,
1751014346.468902000,
1751014346.468903000,
1751014346.468904000,
1751014346.468906000,
1751014346.468907000,
1751014346.469483000,
1751014346.469484000,
1751014346.470460000,
1751014346.470694000,
1751014346.470695000,
1751014346.470697000,
1751014346.470698000,
1751014346.470699000,
1751014346.470700000,
1751014346.472419000,
1751014346.473108000,
1751014346.473109000,
1751014346.474297000,
1751014346.474299000,
1751014346.474300000,
1751014346.474301000,
1751014346.474302000,
1751014346.474303000,
1751014346.474304000,
1751014346.474305000,
1751014346.474306000,
1751014346.474307000,
1751014346.474418000,
1751014346.474786000,
1751014346.474787000,
1751014346.474789000,
1751014346.474871000,
1751014346.475378000,
1751014346.475379000,
1751014346.476099000,
1751014346.476886000,
1751014346.476888000,
1751014346.476889000,
1751014346.476891000,
1751014346.476892000,
1751014346.476894000,
1751014346.478535000,
1751014346.478538000,
1751014346.478539000,
1751014346.478541000,
1751014346.478663000,
1751014346.479702000,
1751014346.479704000,
1751014346.479706000,
1751014346.479707000,
1751014346.479709000,
1751014346.479710000,
1751014346.479712000,
1751014346.479716000,
1751014346.479867000,
1751014346.480905000,
1751014346.480907000,
1751014346.480909000,
1751014346.480911000,
1751014346.480912000,
1751014346.480914000,
1751014346.480925000,
1751014346.480958000,
1751014346.481565000,
1751014346.482717000,
1751014346.482719000,
1751014346.484288000,
1751014346.484290000,
1751014346.484291000,
1751014346.484293000,
1751014346.484294000,
1751014346.484296000,
1751014346.484297000,
1751014346.484299000,
1751014346.484390000,
1751014346.485443000,
1751014346.485444000,
1751014346.485446000,
1751014346.485448000,
1751014346.485449000,
1751014346.485450000,
1751014346.485578000,
1751014346.486017000,
1751014346.486019000,
1751014346.486021000,
1751014346.486023000,
1751014346.487302000,
1751014346.488469000,
1751014346.488472000,
1751014346.488475000,
1751014346.488478000,
1751014346.488481000,
1751014346.488483000,
1751014346.488485000,
1751014346.488488000,
1751014346.490276000,
1751014346.490905000,
1751014346.490908000,
1751014346.490910000,
1751014346.490913000,
1751014346.490916000,
1751014346.490919000,
1751014346.490923000,
1751014346.490929000,
1751014346.491660000,
1751014346.491662000,
1751014346.491663000,
1751014346.491665000,
1751014346.491775000,
1751014346.493501000,
1751014346.494042000,
1751014346.494045000,
1751014346.495241000,
1751014346.495244000,
1751014346.495248000,
1751014346.495250000,
1751014346.495252000,
1751014346.495255000,
1751014346.495258000,
1751014346.495261000,
1751014346.495264000,
1751014346.495267000,
1751014346.495440000,
1751014346.496642000,
1751014346.496645000,
1751014346.496647000,
1751014346.496650000,
1751014346.496787000,
1751014346.497805000,
1751014346.497808000,
1751014346.497811000,
1751014346.497813000,
1751014346.498501000,
1751014346.499233000,
1751014346.499235000,
1751014346.499237000,
1751014346.499238000,
1751014346.499240000,
1751014346.499241000,
1751014346.499243000,
1751014346.499244000,
1751014346.501025000,
1751014346.502670000,
1751014346.502671000,
1751014346.502672000,
1751014346.502673000,
1751014346.502674000,
1751014346.502674000,
1751014346.502675000,
1751014346.502676000,
1751014346.502677000,
1751014346.502678000,
1751014346.502679000,
1751014346.502680000,
1751014346.502823000,
1751014346.503534000,
1751014346.503536000,
1751014346.504516000,
1751014346.504717000,
1751014346.504719000,
1751014346.504720000,
1751014346.504722000,
1751014346.504723000,
1751014346.504725000,
1751014346.505243000,
1751014346.505244000,
1751014346.506436000,
1751014346.506437000,
1751014346.506439000,
1751014346.506440000,
1751014346.506442000,
1751014346.506443000,
1751014346.506511000,
1751014346.508228000,
1751014346.509315000,
1751014346.509316000,
1751014346.509318000,
1751014346.509320000,
1751014346.509321000,
1751014346.509322000,
1751014346.509324000,
1751014346.509325000,
1751014346.509326000,
1751014346.509328000,
1751014346.509329000,
1751014346.509331000,
1751014346.509500000,
1751014346.510771000,
1751014346.510773000,
1751014346.510774000,
1751014346.510881000,
1751014346.512615000,
1751014346.514104000,
1751014346.514105000,
1751014346.514107000,
1751014346.514109000,
1751014346.514110000,
1751014346.514112000,
1751014346.514113000,
1751014346.514115000,
1751014346.514116000,
1751014346.515575000,
1751014346.515577000,
1751014346.515578000,
1751014346.515580000,
1751014346.515581000,
1751014346.515583000,
1751014346.515584000,
1751014346.515586000,
1751014346.515587000,
1751014346.515589000,
1751014346.515590000,
1751014346.515592000,
1751014346.515593000,
1751014346.515595000,
1751014346.515597000,
1751014346.515598000,
1751014346.515738000,
1751014346.515808000,
1751014346.517502000,
1751014346.517779000,
1751014346.517781000,
1751014346.518831000,
1751014346.518834000,
1751014346.518836000,
1751014346.518839000,
1751014346.518841000,
1751014346.518843000,
1751014346.518846000,
1751014346.518848000,
1751014346.518851000,
1751014346.518853000,
1751014346.518994000,
1751014346.519432000,
1751014346.519434000,
1751014346.519874000,
1751014346.520707000,
1751014346.521007000,
1751014346.521009000,
1751014346.521012000,
1751014346.521014000,
1751014346.521016000,
1751014346.522288000,
1751014346.522290000,
1751014346.522483000,
1751014346.523607000,
1751014346.523608000,
1751014346.523610000,
1751014346.523611000,
1751014346.523613000,
1751014346.523614000,
1751014346.523616000,
1751014346.523617000,
1751014346.524952000,
1751014346.524954000,
1751014346.524957000,
1751014346.524959000,
1751014346.524962000,
1751014346.524964000,
1751014346.525077000,
1751014346.525405000,
1751014346.525407000,
1751014346.525803000,
1751014346.525805000,
1751014346.526661000,
1751014346.526960000,
1751014346.526962000,
1751014346.526964000,
1751014346.526965000,
1751014346.528746000,
1751014346.530077000,
1751014346.530080000,
1751014346.530083000,
1751014346.530085000,
1751014346.530088000,
1751014346.530091000,
1751014346.530093000,
1751014346.530095000,
1751014346.530098000,
1751014346.530102000,
1751014346.530105000,
1751014346.530107000,
1751014346.530110000,
1751014346.530113000,
1751014346.530117000,
1751014346.530119000,
1751014346.530340000,
1751014346.531650000,
1751014346.531653000,
1751014346.531655000,
1751014346.531658000,
1751014346.531780000,
1751014346.531942000,
1751014346.531943000,
1751014346.532099000,
1751014346.532100000,
1751014346.533506000,
1751014346.534791000,
1751014346.534792000,
1751014346.534794000,
1751014346.534795000,
1751014346.534796000,
1751014346.534798000,
1751014346.535975000,
1751014346.535976000,
1751014346.535977000,
1751014346.535978000,
1751014346.535979000,
1751014346.535981000,
1751014346.536111000,
1751014346.537814000,
1751014346.538722000,
1751014346.538724000,
1751014346.538727000,
1751014346.538729000,
1751014346.538733000,
1751014346.538735000,
1751014346.538739000,
1751014346.538741000,
1751014346.538743000,
1751014346.538746000,
1751014346.538753000,
1751014346.538756000,
1751014346.539000000,
1751014346.540694000,
1751014346.541380000,
1751014346.541382000,
1751014346.541386000,
1751014346.541388000,
1751014346.541392000,
1751014346.541394000,
1751014346.541397000,
1751014346.541404000,
1751014346.543198000,
1751014346.543597000,
1751014346.543986000,
1751014346.543987000,
1751014346.543989000,
1751014346.543990000,
1751014346.543992000,
1751014346.543993000,
1751014346.543995000,
1751014346.543996000,
1751014346.543997000,
1751014346.543999000,
1751014346.544000000,
1751014346.544199000,
1751014346.544989000,
1751014346.545947000,
1751014346.545955000,
1751014346.545958000,
1751014346.545965000,
1751014346.545968000,
1751014346.545971000,
1751014346.545973000,
1751014346.545975000,
1751014346.546834000,
1751014346.547771000,
1751014346.548584000,
1751014346.548586000,
1751014346.548588000,
1751014346.548589000,
1751014346.548591000,
1751014346.548592000,
1751014346.548594000,
1751014346.548596000,
1751014346.548597000,
1751014346.548598000,
1751014346.548600000,
1751014346.548779000,
1751014346.550370000,
1751014346.550372000,
1751014346.550376000,
1751014346.550379000,
1751014346.550511000,
1751014346.551518000,
1751014346.551521000,
1751014346.551525000,
1751014346.551534000,
1751014346.551536000,
1751014346.551538000,
1751014346.551540000,
1751014346.551542000,
1751014346.551545000,
1751014346.551547000,
1751014346.551551000,
1751014346.551553000,
1751014346.551819000,
1751014346.553333000,
1751014346.553335000,
1751014346.553338000,
1751014346.553339000,
1751014346.553341000,
1751014346.553455000,
1751014346.553456000,
1751014346.553457000,
1751014346.553483000,
1751014346.555202000,
1751014346.555550000,
1751014346.555551000,
1751014346.556940000,
1751014346.556943000,
1751014346.556946000,
1751014346.556948000,
1751014346.556951000,
1751014346.556953000,
1751014346.557033000,
1751014346.558489000,
1751014346.559080000,
1751014346.559082000,
1751014346.559084000,
1751014346.559086000,
1751014346.559087000,
1751014346.559089000,
1751014346.559090000,
1751014346.559092000,
1751014346.560583000,
1751014346.560585000,
1751014346.560589000,
1751014346.560592000,
1751014346.560595000,
1751014346.560599000,
1751014346.560605000,
1751014346.560608000,
1751014346.560736000,
1751014346.561423000,
1751014346.561424000,
1751014346.562410000,
1751014346.562589000,
1751014346.562590000,
1751014346.562592000,
1751014346.562594000,
1751014346.562596000,
1751014346.562598000,
1751014346.564026000,
1751014346.564028000,
1751014346.564147000,
1751014346.565561000,
1751014346.565564000,
1751014346.565566000,
1751014346.565569000,
1751014346.565572000,
1751014346.565574000,
1751014346.565577000,
1751014346.565580000,
1751014346.565582000,
1751014346.565585000,
1751014346.565589000,
1751014346.565593000,
1751014346.565595000,
1751014346.565598000,
1751014346.565752000,
1751014346.565846000,
1751014346.567596000,
1751014346.568298000,
1751014346.568300000,
1751014346.568301000,
1751014346.568303000,
1751014346.568304000,
1751014346.568305000,
1751014346.568307000,
1751014346.568308000,
1751014346.570097000,
1751014346.570207000,
1751014346.570209000,
1751014346.570210000,
1751014346.570212000,
1751014346.570213000,
1751014346.570214000,
1751014346.570216000,
1751014346.570217000,
1751014346.571233000,
1751014346.571234000,
1751014346.571235000,
1751014346.571237000,
1751014346.571238000,
1751014346.571240000,
1751014346.571242000,
1751014346.571243000,
1751014346.571377000,
1751014346.572630000,
1751014346.572631000,
1751014346.572730000,
1751014346.574018000,
1751014346.574020000,
1751014346.574021000,
1751014346.574023000,
1751014346.574025000,
1751014346.574026000,
1751014346.575754000,
1751014346.576563000,
1751014346.576565000,
1751014346.576567000,
1751014346.576569000,
1751014346.576576000,
1751014346.576578000,
1751014346.576579000,
1751014346.576581000,
1751014346.577241000,
1751014346.577242000,
1751014346.577325000,
1751014346.578470000,
1751014346.578472000,
1751014346.578474000,
1751014346.578476000,
1751014346.578479000,
1751014346.578480000,
1751014346.579657000,
1751014346.579659000,
1751014346.580206000,
1751014346.581108000,
1751014346.581112000,
1751014346.581114000,
1751014346.581117000,
1751014346.581120000,
1751014346.581123000,
1751014346.581127000,
1751014346.581143000,
1751014346.581147000,
1751014346.581150000,
1751014346.581366000,
1751014346.582360000,
1751014346.582362000,
1751014346.582365000,
1751014346.582368000,
1751014346.583478000,
1751014346.583484000,
1751014346.583967000,
1751014346.584831000,
1751014346.584832000,
1751014346.584834000,
1751014346.584836000,
1751014346.584838000,
1751014346.584840000,
1751014346.584841000,
1751014346.584842000,
1751014346.584844000,
1751014346.586198000,
1751014346.586201000,
1751014346.586204000,
1751014346.586207000,
1751014346.586210000,
1751014346.586362000,
1751014346.586457000,
1751014346.586459000,
1751014346.586462000,
1751014346.587807000,
1751014346.587808000,
1751014346.587811000,
1751014346.587814000,
1751014346.587815000,
1751014346.587913000,
1751014346.589443000,
1751014346.589445000,
1751014346.589519000,
1751014346.590712000,
1751014346.590715000,
1751014346.590718000,
1751014346.590720000,
1751014346.590723000,
1751014346.590726000,
1751014346.590728000,
1751014346.590731000,
1751014346.590733000,
1751014346.590736000,
1751014346.590889000,
1751014346.592105000,
1751014346.592108000,
1751014346.592111000,
1751014346.592114000,
1751014346.592116000,
1751014346.592118000,
1751014346.592254000,
1751014346.592256000,
1751014346.592272000,
1751014346.593913000,
1751014346.594737000,
1751014346.594740000,
1751014346.594743000,
1751014346.594746000,
1751014346.596127000,
1751014346.596129000,
1751014346.596132000,
1751014346.596136000,
1751014346.596139000,
1751014346.596141000,
1751014346.596145000,
1751014346.596147000,
1751014346.596275000,
1751014346.597013000,
1751014346.597016000,
1751014346.597017000,
1751014346.597116000,
1751014346.598225000,
1751014346.598227000,
1751014346.598231000,
1751014346.598234000,
1751014346.598236000,
1751014346.599741000,
1751014346.599744000,
1751014346.599867000,
1751014346.601148000,
1751014346.601151000,
1751014346.601152000,
1751014346.601155000,
1751014346.601157000,
1751014346.601159000,
1751014346.601161000,
1751014346.601163000,
1751014346.601164000,
1751014346.601166000,
1751014346.601305000,
1751014346.601307000,
1751014346.601364000,
1751014346.601494000,
1751014346.602673000,
1751014346.602675000,
1751014346.602676000,
1751014346.602678000,
1751014346.602680000,
1751014346.602681000,
1751014346.602839000,
1751014346.603759000,
1751014346.603761000,
1751014346.603763000,
1751014346.603764000,
1751014346.604510000,
1751014346.605340000,
1751014346.605342000,
1751014346.605343000,
1751014346.605345000,
1751014346.606344000,
1751014346.606415000,
1751014346.606416000,
1751014346.606418000,
1751014346.606419000,
1751014346.606594000,
1751014346.606596000,
1751014346.606597000,
1751014346.606704000,
1751014346.607961000,
1751014346.608104000,
1751014346.609373000,
1751014346.609375000,
1751014346.609378000,
1751014346.609381000,
1751014346.609383000,
1751014346.609385000,
1751014346.609391000,
1751014346.609393000,
1751014346.609395000,
1751014346.609396000,
1751014346.609398000,
1751014346.609615000,
1751014346.610805000,
1751014346.611000000,
1751014346.611997000,
1751014346.611999000,
1751014346.612000000,
1751014346.612002000,
1751014346.612004000,
1751014346.612005000,
1751014346.612007000,
1751014346.613093000,
1751014346.613095000,
1751014346.613780000,
1751014346.614398000,
1751014346.614400000,
1751014346.614401000,
1751014346.614403000,
1751014346.614404000,
1751014346.614405000,
1751014346.614645000,
1751014346.614647000,
1751014346.615839000,
1751014346.615841000,
1751014346.615847000,
1751014346.615850000,
1751014346.615851000,
1751014346.615863000,
1751014346.616004000,
1751014346.617204000,
1751014346.617385000,
1751014346.618422000,
1751014346.618424000,
1751014346.618428000,
1751014346.618431000,
1751014346.618434000,
1751014346.618438000,
1751014346.618441000,
1751014346.618444000,
1751014346.618451000,
1751014346.618454000,
1751014346.618457000,
1751014346.618662000,
1751014346.619818000,
1751014346.619821000,
1751014346.620032000,
1751014346.621056000,
1751014346.621058000,
1751014346.621060000,
1751014346.621063000,
1751014346.621068000,
1751014346.621071000,
1751014346.622180000,
1751014346.622182000,
1751014346.622185000,
1751014346.622188000,
1751014346.622321000,
1751014346.623424000,
1751014346.623426000,
1751014346.623427000,
1751014346.623429000,
1751014346.623431000,
1751014346.623433000,
1751014346.623435000,
1751014346.623438000,
1751014346.623981000,
1751014346.623983000,
1751014346.623985000,
1751014346.623992000,
1751014346.624067000,
1751014346.625744000,
1751014346.627066000,
1751014346.627069000,
1751014346.627071000,
